Name;Mayores a 1;Pago 2;Pago;Despachos 2;Despacho;Monedas 2;Moneda;Subtotal;Precio despacho;Con o sin dcto;Total;Desc monto;Shipping Method 2;Shipping Method;Cantidad;Producto;Precio oferta;Venta total;Precio normal;SKU;status despacho;Ciudad 2;Ciudad;Codigo postal 2;Codigo postal;Region 2;Region
43034;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19980;3990; Con descueento;23970;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Bucarest Taupe Premium - Taupe / 36;9990;9990;39990;3332184236;fulfilled;quinta normal;quinta normal;SANTIAGO;SANTIAGO;RM;RM
43034;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region Metropolitana;;1;Botin Paris Burdeo Premium - Burdeo / 37;9990;9990;39990;8172078537;fulfilled;quinta normal;;SANTIAGO;;RM;
43033;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19980;3990; Con descueento;23970;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Valencia Negro Premium - Burdeo / 37;9990;9990;39990;3905058537;fulfilled;lampa;lampa;LAMPAREGIÃ“NMETROPOLITANA;LAMPAREGIÃ“NMETROPOLITANA;RM;RM
43033;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region Metropolitana;;1;Botin Denver Negro Premium - Negro / 37;9990;9990;39990;6703072037;fulfilled;lampa;;LAMPAREGIÃ“NMETROPOLITANA;;RM;
43032;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;0;0;Sin descuento;0;19980;Despacho Region Metropolitana;;1;Zapatilla Brisbane CafÃ© Premium - Negro / 39;9990;9990;49990;1003204039;fulfilled;Ovalle;Ovalle;OVALLE;OVALLE;CO;CO
43032;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region Metropolitana;;1;Zapatilla Brisbane Negro Premium - Negro / 39;9990;9990;49990;1003202039;fulfilled;Ovalle;;OVALLE;;CO;
43031;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;0;Sin descuento;9990;0;Retiro en tienda;Retiro en tienda;1;Botin Alaska Burdeo Premium - Burdeo / 38;9990;9990;39990;4706078538;fulfilled;Ã‘uÃ±oa;Ã‘uÃ±oa;SANTIAGO;SANTIAGO;RM;RM
43030;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19980;12990; Con descueento;32970;0;Despacho Region;Despacho Region;1;Zapatilla Angelica Blanco Premium - Blanco / 37;9990;9990;29990;0100071037;fulfilled;las cabras;las cabras;LASCABRAS;LASCABRAS;LI;LI
43030;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;1;Zapatilla Brisbane Negro Premium - Negro / 36;9990;9990;49990;1003202036;fulfilled;las cabras;;LASCABRAS;;LI;
43029;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;8290; Con descueento;18280;0;Despacho Region;Despacho Region;1;Zapatilla Emma  Rosado Premium - Beige / 38;9990;9990;39990;3638077438;fulfilled;Chiguayante;Chiguayante;CONCEPCIÃ“N;CONCEPCIÃ“N;BI;BI
43028;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;0;Sin descuento;9990;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Angelica Negro Premium - Negro / 38;9990;9990;29990;0100072038;fulfilled;pudahuel;pudahuel;'9020000;'9020000;RM;RM
43027;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;8290; Con descueento;18280;0;Despacho Region;Despacho Region;1;Zapatilla Dana Negro Premium - Negro / 37;9990;9990;29990;4501072037;fulfilled;El carmen;El carmen;ELCARMEN;ELCARMEN;NB;NB
43026;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19980;12990; Con descueento;32970;0;Despacho Region;Despacho Region;1;Zapatilla Angelica Negro Premium - Negro / 38;9990;9990;29990;0100072038;fulfilled;Chillan;Chillan;CHILLAN;CHILLAN;NB;NB
43026;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;1;Zapatilla Delhi Negro Premium - Negro / 39;9990;9990;39990;0200072039;fulfilled;Chillan;;CHILLAN;;NB;
43025;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;24980;12990; Con descueento;37970;0;Despacho Region;Despacho Region;1;Botin Pisa CafÃ© Premium - CafÃ© / 39;9990;9990;36990;0047074039;fulfilled;Santa cruz;Santa cruz;SANTACRUZ;SANTACRUZ;LI;LI
43025;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;1;Zapato Victoria Chocolate Premium - Chocolate / 39;14990;14990;39990;8910075139;fulfilled;Santa cruz;;SANTACRUZ;;LI;
43024;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;14990;3990; Con descueento;18980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapato San Francisco Burdeo Premium - Burdeo / 39;14990;14990;36990;0007052439;fulfilled;La Cisterna;La Cisterna;SANTIAGO;SANTIAGO;RM;RM
43023;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;3990; Con descueento;13980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Toronto Negro Premium - Negro / 39;9990;9990;49990;0100072039;fulfilled;Renca;Renca;SANTIAGO;SANTIAGO;RM;RM
43022;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;3990; Con descueento;13980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Oviedo Beige Premium - Beige / 35;9990;9990;39990;6102078135;fulfilled;San JoaquÃ­n;San JoaquÃ­n;SANTIAGO;SANTIAGO;RM;RM
43021;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;8290; Con descueento;18280;0;Despacho Region;Despacho Region;1;Botin Bucarest Taupe Premium - Taupe / 37;9990;9990;39990;3332184237;fulfilled;Coquimbo;Coquimbo;COQUIMBO;COQUIMBO;AT;AT
43020;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;3990; Con descueento;13980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Frankfurt Negro Premium - Negro / 36;9990;9990;34990;1001202036;fulfilled;Santiago;Santiago;SANTIAGO;SANTIAGO;RM;RM
43019;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;0;Sin descuento;9990;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Frankfurt Negro Premium - Negro / 37;9990;9990;34990;1001202037;fulfilled;Santiago centro;Santiago centro;SANTIAGO;SANTIAGO;RM;RM
43018;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;3990; Con descueento;13980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Lancaster  Negro Premium - Negro / 40;9990;9990;39990;0090072040;fulfilled;Conchali;Conchali;SANTIAGO;SANTIAGO;RM;RM
43017;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19980;12990; Con descueento;32970;0;Despacho Region;Despacho Region;1;Zapatilla Brisbane CafÃ© Premium - Negro / 38;9990;9990;49990;1003204038;fulfilled;Talca;Talca;TALCA;TALCA;ML;ML
43017;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;1;Zapatilla Moscow Negro Premium - Negro / 38;9990;9990;44990;1838072038;fulfilled;Talca;;TALCA;;ML;
43016;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19980;0;Sin descuento;19980;0;Retiro en tienda;Retiro en tienda;1;Botin Denver Negro Premium - Negro / 36;9990;9990;39990;6703072036;fulfilled;Vitacura;Vitacura;SANTIAGO;SANTIAGO;RM;RM
43016;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Botin Denver Negro Premium - Negro / 35;9990;9990;39990;6703072035;fulfilled;Vitacura;;SANTIAGO;;RM;
43015;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;0;Sin descuento;9990;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Montreal  Premium - Negro / 35;9990;9990;39990;8381072035;fulfilled;santiago centro;santiago centro;SANTIAGO;SANTIAGO;RM;RM
43014;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;3990; Con descueento;13980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Angelica Blanco Premium - Blanco / 35;9990;9990;29990;0100071035;fulfilled;Pudahuel ;Pudahuel ;SANTIAGO;SANTIAGO;RM;RM
43013;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;8290; Con descueento;18280;0;Despacho Region;Despacho Region;1;Zapatilla Brisbane Negro Premium - Negro / 37;9990;9990;49990;1003202037;fulfilled;Constitucion ;Constitucion ;CONSTITUCION;CONSTITUCION;ML;ML
43012;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19980;12990; Con descueento;32970;0;Despacho Region;Despacho Region;1;Botin Brucelas Verde musgo Premium - Verde musgo / 38;9990;9990;36990;9451078438;fulfilled;Chiguayante;Chiguayante;'4100000;'4100000;BI;BI
43012;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;1;Botin Nevada Snake Premium - Taupe / 38;9990;9990;39990;6275075838;fulfilled;Chiguayante;;'4100000;;BI;
43011;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;8290; Con descueento;18280;0;Despacho Region;Despacho Region;1;Zapatilla Moscow Negro Premium - Negro / 38;9990;9990;44990;1838072038;fulfilled;coronel;coronel;CONCEPCION;CONCEPCION;BI;BI
43010;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;29970;0;Sin descuento;29970;0;Retiro en tienda;Retiro en tienda;1;Botin Nueva Orleans  Negro Premium - Negro / 38;9990;9990;39990;6001202038;fulfilled;Ã±uÃ±oa;Ã±uÃ±oa;SANTIAGO;SANTIAGO;RM;RM
43010;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Botin Toronto Negro Premium - Negro / 36;9990;9990;49990;0100072036;fulfilled;Ã±uÃ±oa;;SANTIAGO;;RM;
43010;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Botin Toronto Negro Premium - Negro / 38;9990;9990;49990;0100072038;fulfilled;Ã±uÃ±oa;;SANTIAGO;;RM;
43009;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;49950;0;Sin descuento;49950;0;Retiro en tienda;Retiro en tienda;1;Botin Bucarest Taupe Premium - Taupe / 38;9990;9990;39990;3332184238;fulfilled;Las condes;Las condes;SANTIAGO;SANTIAGO;RM;RM
43009;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Botin Tijuana Burdeo Premium - Burdeo / 38;9990;9990;39990;0020078538;fulfilled;Las condes;;SANTIAGO;;RM;
43009;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Zapatilla Shanghai Negro Premium - Negro / 38;9990;9990;29990;0300072038;fulfilled;Las condes;;SANTIAGO;;RM;
43009;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Botin Denver Negro Premium - Negro / 38;9990;9990;39990;6703072038;fulfilled;Las condes;;SANTIAGO;;RM;
43009;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Botin Cancun Burdeo Premium - Burdeo / 38;9990;9990;29990;0014078538;fulfilled;Las condes;;SANTIAGO;;RM;
43008;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;0;Sin descuento;9990;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Tokio Orange Premium - Naranja / 37;9990;9990;49990;9501055337;fulfilled;Estacion central ;Estacion central ;SANTIAGO;SANTIAGO;RM;RM
43007;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;3990; Con descueento;13980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Alaska Burdeo Premium - Burdeo / 38;9990;9990;39990;4706078538;fulfilled;Estacion central;Estacion central;SANTIAGO;SANTIAGO;RM;RM
43006;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;3990; Con descueento;13980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Frankfurt Negro Premium - Negro / 38;9990;9990;34990;1001202038;fulfilled;Santiago;Santiago;SANTIAGO;SANTIAGO;RM;RM
43005;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;87970;0;Sin descuento;87970;0;Retiro en tienda;Retiro en tienda;1;Botin Rojo Delux - RubÃ­ / 37;47990;47990;;561w-37;fulfilled;La florida;La florida;SANTIAGO;SANTIAGO;RM;RM
43005;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Sandalia  Victoria  6054 Negro Delux - Negro / 39;24990;24990;31990;054-39;fulfilled;La florida;;SANTIAGO;;RM;
43005;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Zapato Bucarest Negro Premium - Negro / 37;14990;14990;39990;0057072037;fulfilled;La florida;;SANTIAGO;;RM;
43004;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19980;3990; Con descueento;23970;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Frankfurt Negro Premium - Negro / 39;9990;9990;34990;1001202039;fulfilled;Ã±uÃ±oa;Ã±uÃ±oa;Ã‘UÃ‘OA;Ã‘UÃ‘OA;RM;RM
43004;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region Metropolitana;;1;Zapatilla Angelica Negro Premium - Negro / 39;9990;9990;29990;0100072039;fulfilled;Ã±uÃ±oa;;Ã‘UÃ‘OA;;RM;
43003;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;29970;12990; Con descueento;42960;0;Despacho Region;Despacho Region;1;Botin Kansas Negro Premium - Negro / 39;9990;9990;39990;6974072039;fulfilled;Antofagasta;Antofagasta;ANTOFAGASTA;ANTOFAGASTA;AN;AN
43003;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;2;Botin  Negro 832-4099 Premium - Negro / 39;9990;19980;69990;4099002039;fulfilled;Antofagasta;;ANTOFAGASTA;;AN;
43002;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19980;3990; Con descueento;23970;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Luxemburgo Negro Premium - Negro / 39;9990;9990;39990;9674072039;fulfilled;EstaciÃ³n central ;EstaciÃ³n central ;SANTIAGO;SANTIAGO;RM;RM
43002;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region Metropolitana;;1;Botin  Negro 832-4099 Premium - Negro / 39;9990;9990;69990;4099002039;fulfilled;EstaciÃ³n central ;;SANTIAGO;;RM;
43001;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19980;3990; Con descueento;23970;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Angelica Blanco Premium - Blanco / 37;9990;9990;29990;0100071037;fulfilled;Independencia;Independencia;INDEPENDENCIA;INDEPENDENCIA;RM;RM
43001;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region Metropolitana;;1;Zapatilla Delhi Rosado Premium - Rosado / 37;9990;9990;29990;0200077437;fulfilled;Independencia;;INDEPENDENCIA;;RM;
43000;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;3990; Con descueento;13980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Melbourne Negro Premium - Negro / 35;9990;9990;49990;1004072035;fulfilled;MAIPU;MAIPU;'9292092;'9292092;RM;RM
42999;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;3990; Con descueento;13980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Sandalia Naroa Blanco Premium - Blanco / 40;9990;9990;39990;0100071040;fulfilled;Talagante;Talagante;TALAGANTE;TALAGANTE;RM;RM
42998;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;0;Sin descuento;9990;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Brisbane CafÃ© Premium - Negro / 37;9990;9990;49990;1003204037;fulfilled;Santiago;Santiago;SANTIAGO;SANTIAGO;RM;RM
42997;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;0;0;Sin descuento;0;9990;Retiro en tienda;;1;Botin Tijuana Burdeo Premium - Burdeo / 36;9990;9990;39990;0020078536;fulfilled;HualaÃ±Ã©;HualaÃ±Ã©;'3600000;'3600000;ML;ML
42996;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;0;Sin descuento;9990;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Brisbane Negro Premium - Negro / 37;9990;9990;49990;1003202037;fulfilled;El bosque;El bosque;SANTIAGO;SANTIAGO;RM;RM
42995;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;3990; Con descueento;13980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Paris Burdeo Premium - Burdeo / 37;9990;9990;39990;8172078537;fulfilled;INDEPENDENCIA ;INDEPENDENCIA ;SANTIAGO;SANTIAGO;RM;RM
42994;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;39960;9990; Con descueento;49950;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Paris Burdeo Premium - Burdeo / 39;9990;9990;39990;8172078539;fulfilled;melipilla;melipilla;SANTIAGO;SANTIAGO;RM;RM
42994;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region Metropolitana;;1;Zapatilla Angelica Blanco Premium - Blanco / 40;9990;9990;29990;0100071040;fulfilled;melipilla;;SANTIAGO;;RM;
42994;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region Metropolitana;;1;Botin Florida Negro Premium - Negro / 39;9990;9990;39990;6983052039;fulfilled;melipilla;;SANTIAGO;;RM;
42994;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region Metropolitana;;1;Zapatilla Marilyn Beige Premium - Beige / 39;9990;9990;29990;3611074439;fulfilled;melipilla;;SANTIAGO;;RM;
42993;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;39990;0;Sin descuento;39990;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Negro Delux - Negro / 36;39990;39990;;379-36;fulfilled;Las Condes;Las Condes;'141232282;'141232282;RM;RM
42992;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;3990; Con descueento;13980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Denver Negro Premium - Negro / 37;9990;9990;39990;6703072037;fulfilled;Santiago;Santiago;LASCONDES;LASCONDES;RM;RM
42991;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;19980;12990; Con descueento;32970;0;Despacho Region;Despacho Region;1;Botin Florida Negro Premium - Negro / 39;9990;9990;39990;6983052039;fulfilled;concepcion;concepcion;CONCEPCIÃ“N;CONCEPCIÃ“N;BI;BI
42991;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;1;Botin Kansas Negro Premium - Negro / 39;9990;9990;39990;6974072039;fulfilled;concepcion;;CONCEPCIÃ“N;;BI;
42990;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;29970;9990; Con descueento;39960;0;Despacho Region Metropolitana;Despacho Region Metropolitana;3;Botin Monterrey Negro Premium - Negro / 39;9990;29970;39990;0010072039;fulfilled;La Florida ;La Florida ;SANTIAGO;SANTIAGO;RM;RM
42989;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;29970;9990; Con descueento;39960;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Botin Atenas Negro Premium - Negro / 40;9990;9990;49990;0037072040;fulfilled;Maipu;Maipu;SANTIAGO;SANTIAGO;RM;RM
42989;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region Metropolitana;;1;Botin  Negro 832-4194 Premium - Negro / 40;9990;9990;69990;4194002040;fulfilled;Maipu;;SANTIAGO;;RM;
42989;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region Metropolitana;;1;Botin Dublin Burdeo Premium - Burdeo / 40;9990;9990;36990;5136078540;fulfilled;Maipu;;SANTIAGO;;RM;
42988;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;8290; Con descueento;18280;0;Despacho Region;Despacho Region;1;Botin Marsella CafÃ© claro Premium - CafÃ© claro / 39;9990;9990;49990;4000004939;fulfilled;Coronel;Coronel;CONCEPCIÃ“N;CONCEPCIÃ“N;BI;BI
42987;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;39960;0;Sin descuento;39960;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Moscow Negro Premium - Negro / 38;9990;9990;44990;1838072038;fulfilled;Santiago Centro;Santiago Centro;SANTIAGO;SANTIAGO;RM;RM
42987;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Zapatilla Sofia Multicolor Premium - Negro / 39;9990;9990;39990;3679079039;fulfilled;Santiago Centro;;SANTIAGO;;RM;
42987;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Zapatilla Catalina Beige Premium - Beige / 36;9990;9990;29990;0001284436;fulfilled;Santiago Centro;;SANTIAGO;;RM;
42987;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Retiro en tienda;;1;Zapatilla Frankfurt Blanco Premium - Blanco / 35;9990;9990;34990;1001201035;fulfilled;Santiago Centro;;SANTIAGO;;RM;
42986;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;0;Sin descuento;9990;0;Retiro en tienda;Retiro en tienda;1;Zapatilla Pekin 2  Beige Premium - Beige / 39;9990;9990;39990;0003284439;fulfilled;Santiago;Santiago;'7560801;'7560801;RM;RM
42985;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;3990; Con descueento;13980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Angelica Blanco Premium - Blanco / 37;9990;9990;29990;0100071037;fulfilled;Ã‘uÃ±oa;Ã‘uÃ±oa;SANTIAGO;SANTIAGO;RM;RM
42984;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;39970;12990; Con descueento;52960;0;Despacho Region;Despacho Region;1;Bota  Cleveland Negro Premium - Negro / 38;19990;19990;89990;0001002038;fulfilled;Chillan;Chillan;'3780000;'3780000;NB;NB
42984;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;1;Zapatilla Frankfurt Negro Premium - Negro / 38;9990;9990;34990;1001202038;fulfilled;Chillan;;'3780000;;NB;
42984;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;1;Zapatilla Chester Blanco Premium - Blanco / 39;9990;9990;49990;1000071039;fulfilled;Chillan;;'3780000;;NB;
42983;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;8290; Con descueento;18280;0;Despacho Region;Despacho Region;1;Zapatilla Delhi Negro Premium - Negro / 36;9990;9990;39990;0200072036;fulfilled;La union;La union;'5220000;'5220000;LR;LR
42982;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;29970;12990; Con descueento;42960;0;Despacho Region;Despacho Region;1;Zapatilla Brisbane Negro Premium - Negro / 35;9990;9990;49990;1003202035;fulfilled;La Calera;La Calera;LACALERA;LACALERA;VS;VS
42982;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;1;Zapatilla Moscow Negro Premium - Negro / 35;9990;9990;44990;1838072035;fulfilled;La Calera;;LACALERA;;VS;
42982;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;1;Zapatilla Brisbane CafÃ© Premium - Negro / 35;9990;9990;49990;1003204035;fulfilled;La Calera;;LACALERA;;VS;
42981;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;29970;12990; Con descueento;42960;0;Despacho Region;Despacho Region;1;Zapatilla Angelica Blanco Premium - Blanco / 37;9990;9990;29990;0100071037;fulfilled;ConcepciÃ³n;ConcepciÃ³n;CONCEPCION;CONCEPCION;BI;BI
42981;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;1;Zapatilla Angelica Negro Premium - Negro / 36;9990;9990;29990;0100072036;fulfilled;ConcepciÃ³n;;CONCEPCION;;BI;
42981;Mayor a 1;Pagado;;Despachado;;CLP;;;;Sin descuento;;;Despacho Region;;1;Zapatilla Dana Negro Premium - Negro / 36;9990;9990;29990;4501072036;fulfilled;ConcepciÃ³n;;CONCEPCION;;BI;
42980;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;3990; Con descueento;13980;0;Despacho Region Metropolitana;Despacho Region Metropolitana;1;Zapatilla Frankfurt Blanco Premium - Blanco / 35;9990;9990;34990;1001201035;fulfilled;San joaquin;San joaquin;SANTIAGO;SANTIAGO;RM;RM
42979;Solo 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;9990;8290; Con descueento;18280;0;Despacho Region;Despacho Region;1;Zapatilla Melbourne Negro Premium - Negro / 38;9990;9990;49990;1004072038;fulfilled;Curanilahue;Curanilahue;CURANILAHUE;CURANILAHUE;BI;BI
42978;Mayor a 1;Pagado;Pagado;Despachado;Despachado;CLP;CLP;39960;19990; Con descueento;59950;0;Despacho Region;Despacho Region;1;Botin Tijuana Burdeo Premium - Burdeo / 37;9990;9990;39990;0020078537;fulfilled;HualpÃ©n;HualpÃ©n;TALCAHUANO;TALCAHUANO;BI;BI
